periode_data;gedung;kabupaten_kota;kecamatan;kelurahan;rw;alamat;status_rw_kumuh;isp;skema_penyediaan;jumlah_wifi;longitude;latitude;besaran_bandwidth;status
202303;RPTRA;Jakarta Selatan;Pesanggrahan;Bintaro;12;Jl. Garuda Bawah, Perumahan Villa Anggrek RT 008 RW 12;Non Kumuh;HSP;Jakwifi Apbd;1;6.263944706;106.7711063;10-50 Mbps;online
202303;RPTRA;Jakarta Selatan;Pesanggrahan;Petukangan Utara;4;Jl. Swadarma Raya No.72 RT 006 RW 04;Non Kumuh;HSP;Jakwifi Apbd;1;6.235888996;106.7603335;10-50 Mbps;online
202303;RPTRA;Jakarta Selatan;Setiabudi;Menteng Atas;1;Jl. Subur Ujung RT 006 RW 013, Kel. Menteng Atas, Kec. Setiabudi, Kota Jakarta Selatan;Non Kumuh;HSP;Jakwifi Apbd;1;6.218345916;106.8404042;10-50 Mbps;online
202303;RPTRA;Jakarta Selatan;Tebet;Menteng Dalam;10;Jl. Flamboyan Raya RT 011 RW 10;Non Kumuh;HSP;Jakwifi Apbd;1;6.228117896;106.8401574;10-50 Mbps;online
202303;RPTRA;Jakarta Timur;Cakung;Penggilingan;;Perkampungan Industri Kecil (PIK) Blok G No. 116;Non Kumuh;HSP;Jakwifi Apbd;1;6.20594587;106.9327258;10-50 Mbps;online
202303;RPTRA;Jakarta Timur;Cakung;Pulo Gebang;5;Jl. Komaruddin Gg Bambu RT 001 RW 05;Non Kumuh;HSP;Jakwifi Apbd;1;6.193603473;106.9425789;10-50 Mbps;online
202303;RPTRA;Jakarta Timur;Cakung;ujung menteng;2;Jl. Satria RT 006 RW 02;Non Kumuh;HSP;Jakwifi Apbd;1;6.188966335;106.9673854;10-50 Mbps;online
202303;RPTRA;Jakarta Timur;Cipayung;Bambu Apus;5;Jl. Bambu Petung RT 005 RW 05;Non Kumuh;HSP;Jakwifi Apbd;1;106.902319;106.902319;10-50 Mbps;online
202303;RPTRA;Jakarta Timur;Cipayung;Cilangkap;5;Jl. Raya Cilangkap, No. 8,  RT 004 RW 05;Non Kumuh;HSP;Jakwifi Apbd;1;106.8975935;106.8975935;10-50 Mbps;online
202303;RPTRA;Jakarta Timur;Cipayung;Pondok Ranggon;6;Jl. Bintang RT 001 RW 06;Non Kumuh;HSP;Jakwifi Apbd;1;106.9115132;106.9115132;10-50 Mbps;online
202303;RPTRA;Jakarta Timur;Ciracas;Ciracas;10;Jl. Raya Centex Gg. Sopan RT 003 RW 10;Non Kumuh;HSP;Jakwifi Apbd;1;6.323899415;106.8757996;10-50 Mbps;online
202303;RPTRA;Jakarta Timur;Ciracas;Rambutan;6;Jl. Tanah Merdeka 7 RT 018 RW 06;Non Kumuh;HSP;Jakwifi Apbd;1;6.312500973;106.8823418;10-50 Mbps;online
202303;RPTRA;Jakarta Timur;Duren Sawit;Duren Sawit;1;Komplek Perumahan Duren Sawit Baru Blok C6 RT 006/007 RW 01;Sangat Ringan;HSP;Jakwifi Apbd;1;6.231273568;106.9150424;10-50 Mbps;online
202303;RPTRA;Jakarta Timur;Duren Sawit;Pondok Kelapa;4;Jl. Pondok Kelapa Selatan RT 007 RW 05;Non Kumuh;HSP;Jakwifi Apbd;1;6.25283533;106.9360772;10-50 Mbps;online
202303;RPTRA;Jakarta Timur;Kramat Jati;Kramat Jati;10;Jl. Kerja Bakti No. 23 RT 002 RW 10;Non Kumuh;HSP;Jakwifi Apbd;1;6.167642927;106.8097287;10-50 Mbps;online
202303;RPTRA;Jakarta Timur;Makasar;Pinang Ranti;5;Jl. Ridan RT 003 RW 05;Non Kumuh;HSP;Jakwifi Apbd;1;6.277883193;6.277883193;10-50 Mbps;online
202303;RPTRA;Jakarta Timur;Matraman;Utan Kayu Utara;6;Jl. Balai Rakyat 2, RT 014 RW 06;Non Kumuh;HSP;Jakwifi Apbd;1;6.1960994;106.867642;10-50 Mbps;online
202303;RPTRA;Jakarta Timur;Pasar Rebo;Pekayon;3;Jl. Kopi RT 006 RW 03;Sangat Ringan;HSP;Jakwifi Apbd;1;6.348125424;106.8613174;10-50 Mbps;online
202303;RPTRA;Jakarta Timur;Pulo Gadung;Jatinegara Kaum;6;Jl. Raya Bekasi Timur Km 18 RT 007 RW 06;Non Kumuh;HSP;Jakwifi Apbd;1;6.189903604;106.9047064;10-50 Mbps;online
202303;RPTRA;Jakarta Utara;Kelapa Gading;Kelapa Gading Timur;10;Jl. Biru Laut Tengah RT 009 RW 10;Non Kumuh;HSP;Jakwifi Apbd;1;6.166002293;106.9075547;10-50 Mbps;online
202303;RPTRA;Jakarta Utara;Kelapa Gading;Kelapa Gading Timur;8;Jl. Pendet RT 006 RW 08;Non Kumuh;HSP;Jakwifi Apbd;1;6.168088127;106.9104784;10-50 Mbps;online
202303;RPTRA;Jakarta Utara;Kelapa Gading;Pegangsaan Dua;10;Jl. Taman Taska RT 005 RW 010;Non Kumuh;HSP;Jakwifi Apbd;1;6.165609127;106.9156098;10-50 Mbps;online
202303;RPTRA;Jakarta Utara;Kelapa Gading;Pegangsaan Dua;17;Jl. Kelapa Nias IX No.9, RT.7/RW.17, Pegangsaan Dua, Kec. Klp. Gading, Jkt Utara, Daerah Khusus Ibukota Jakarta 14250;Non Kumuh;HSP;Jakwifi Apbd;1;-6.15104979;106.911902;10-50 Mbps;online
202303;RPTRA;Jakarta Utara;Penjaringan;Penjaringan;17;Jl. Gedong Pompa Rusun Waduk Pluit Blok 12 RT 034 RW 17;Berat;HSP;Jakwifi Apbd;1;6.11154864;106.8026025;10-50 Mbps;online
202303;TAMAN;Jakarta Barat;Cengkareng;Duri Kosambi;12;Jakarta Barat, RT7/RW12, Duri Kosambi, Kecamatan Cengkareng, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11750;Non Kumuh;Bali Tower;Jakwifi Apbd;1;-6177482;106704470;10-30- Mbps;online
202303;TAMAN;Jakarta Barat;Cengkareng;Duri Kosambi;12;Jakarta Barat, RT7/RW12, Duri Kosambi, Kecamatan Cengkareng, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11750;Non Kumuh;Bali Tower;Jakwifi Apbd;1;-6177472;106704598;10-30- Mbps;online
202303;TAMAN;Jakarta Barat;Palmerah;Kemanggisan;1;Jl Letjen S Parman RT 15 RW 01 Kel Kemanggisan Kec Palmerah, Jakarta Barat;Non Kumuh;Bali Tower;Jakwifi Apbd;1;-6181467;106794992;10-30- Mbps;online
202303;TAMAN;Jakarta Barat;Palmerah;Kemanggisan;1;Jl Letjen S Parman RT 15 RW 01 Kel Kemanggisan Kec Palmerah, Jakarta Barat;Non Kumuh;Bali Tower;Jakwifi Apbd;1;-6180831;106795066;10-30- Mbps;online
202303;TAMAN;Jakarta Barat;Palmerah;Kemanggisan;1;Jl Letjen S Parman RT 15 RW 01 Kel Kemanggisan Kec Palmerah, Jakarta Barat;Non Kumuh;Bali Tower;Jakwifi Apbd;1;-6181956;106794493;10-30- Mbps;online
202303;TAMAN;Jakarta Pusat;Menteng;Menteng;5;Jl. Taman Suropati, RT.5/RW.5 Kel. Menteng Kec. Menteng, Jakarta Pusat;Non Kumuh;Bali Tower;Jakwifi Apbd;1;-6.199607;106.833003;10-30- Mbps;online
202303;TAMAN;Jakarta Pusat;Menteng;Menteng;5;Jl. Taman Suropati, RT.5/RW.5 Kel. Menteng Kec. Menteng, Jakarta Pusat;Non Kumuh;Bali Tower;Jakwifi Apbd;1;-6.199577;106.832787;10-30- Mbps;online
202303;TAMAN;Jakarta Pusat;Menteng;Menteng;5;Jl. Taman Suropati, RT.5/RW.5 Kel. Menteng Kec. Menteng, Jakarta Pusat;Non Kumuh;Bali Tower;Jakwifi Apbd;1;-6199597;106.832757;10-30- Mbps;online
202303;TAMAN;Jakarta Pusat;Menteng;Menteng;5;Jl. HOS. Cokroaminoto, RT.3/RW.5 Kel. Menteng Kec. Menteng, Jakarta Pusat;Non Kumuh;Bali Tower;Jakwifi Apbd;1;-6.196197;106.830198;10-30- Mbps;online
202303;TAMAN;Jakarta Pusat;Menteng;Menteng;5;Jl. HOS. Cokroaminoto, RT.3/RW.5 Kel. Menteng Kec. Menteng, Jakarta Pusat;Non Kumuh;Bali Tower;Jakwifi Apbd;1;-6.196665;106.829763;10-30- Mbps;online
202303;TAMAN;Jakarta Pusat;Menteng;Menteng;5;Jl. HOS. Cokroaminoto, RT.3/RW.5 Kel. Menteng Kec. Menteng, Jakarta Pusat;Non Kumuh;Bali Tower;Jakwifi Apbd;1;-6.195952;106.829182;10-30- Mbps;online
202303;TAMAN;Jakarta Pusat;Sawah Besar;Pasar Baru;5;Jl. Lapangan Banteng Utara Kel. Pasar Baru Kec. Sawah Besar, Jakarta Pusat;Non Kumuh;Bali Tower;Jakwifi Apbd;1;-6.17101;106.83456;10-30- Mbps;online
202303;TAMAN;Jakarta Pusat;Sawah Besar;Pasar Baru;5;Jl. Lapangan Banteng Utara Kel. Pasar Baru Kec. Sawah Besar, Jakarta Pusat;Non Kumuh;Bali Tower;Jakwifi Apbd;1;-6.17067;106.835573;10-30- Mbps;online
202303;TAMAN;Jakarta Selatan;Jagakarsa;Ciganjur;2;Jl. Moh. Kahfi 1, RT.9/RW.2, Ciganjur, Kec. Jagakarsa, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12620;Non Kumuh;Bali Tower;Jakwifi Apbd;1;-6331521;106.80849;10-30- Mbps;online
202303;TAMAN;Jakarta Selatan;Jagakarsa;Cipedak;2;Jl. Antariksa No.369 RT 004/002 Kel. Cipedak Kec. Jagakarsa, Jakarta Selatan;Non Kumuh;Bali Tower;Jakwifi Apbd;1;-6363752;106.793843;10-30- Mbps;online
202303;TAMAN;Jakarta Selatan;Jagakarsa;Jagakarsa;5;Gg. Kriep No.13, RT.13/RW.5, Jagakarsa, Kec. Jagakarsa, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12620;Non Kumuh;Bali Tower;Jakwifi Apbd;1;-6322013;106.823529;10-30- Mbps;online
202303;TAMAN;Jakarta Selatan;Kebayoran Baru;Kramat Pela;1;Jl. Kyai Maja, RT.7/RW.1, Kramat Pela, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12120;Non Kumuh;Bali Tower;Jakwifi Apbd;1;-6240960;106.788453;10-30- Mbps;online
202303;TAMAN;Jakarta Selatan;Cilandak;Lebak Bulus;3;Jl. Karang Tengah Raya No.3, RT.3/RW.3, Lb. Bulus, Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12440;Non Kumuh;Bali Tower;Jakwifi Apbd;1;-6314815;106.778858;10-30- Mbps;online
202303;TAMAN;Jakarta Selatan;Pasar Minggu;Pasar Minggu;8;Jl. TB Simatupang No.111, RT.1/RW.8, Ps. Minggu, Kec. Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12520;Non Kumuh;Bali Tower;Jakwifi Apbd;1;-6302074;106.839264;10-30- Mbps;online
202303;TAMAN;Jakarta Selatan;Pesanggrahan;Petukangan Utara;1;Jl. H.Doel No.56-57, RT.6/RW.1, Petukangan Utara, Kec. Pesanggrahan, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12260;Non Kumuh;Bali Tower;Jakwifi Apbd;1;-6229639;106.747829;10-30- Mbps;online
202303;TAMAN;Jakarta Selatan;Kebayoran Baru;Selong;1;Jl. Sisingamangaraja, RT.2/RW.1 Kel. Selong Kec. Kebayoran Baru, Jakarta Selatan;Non Kumuh;Bali Tower;Jakwifi Apbd;1;-6232772;106.799848;10-30- Mbps;online
202303;TAMAN;Jakarta Timur;Ciracas;Cibubur;3;Jl. SMU 99 RT 005 / RW 03 Kel. Cibubur Kec. Ciracas, Jakarta Timur;Non Kumuh;Bali Tower;Jakwifi Apbd;1;-6352003;106.871454;10-30- Mbps;online
202303;TAMAN;Jakarta Timur;Kramat Jati;Dukuh;3;Jalan Penggilingan Baru No.22, Rt.11/03,, Kelurahan Dukuh, Kecamatan Kramat, RT.11/RW.3, Dukuh, Kramat Jati, East Jakarta City, Jakarta 13550;Non Kumuh;Bali Tower;Jakwifi Apbd;1;-6301932;106.875642;10-30- Mbps;online
202303;TAMAN;Jakarta Timur;Pasar Rebo;Gedong;4;Jl. Pendidikan No.1, RT.16/RW.4, Gedong, Kec. Ps. Rebo, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13770;Non Kumuh;Bali Tower;Jakwifi Apbd;1;-6249817;106.92058;10-30- Mbps;online
202303;TAMAN;Jakarta Timur;Pasar Rebo;Pekayon;7;Jalan Tipar, RT 02 RW 07, Kelurahan Pekayon, Kecamatan Pasar Rebo, Jakarta Timur.;Non Kumuh;Bali Tower;Jakwifi Apbd;1;-6346920;106.869422;10-30- Mbps;online
202303;TAMAN;Jakarta Timur;Pasar Rebo;Pekayon;7;Jalan Tipar, RT 02 RW 07, Kelurahan Pekayon, Kecamatan Pasar Rebo, Jakarta Timur.;Non Kumuh;Bali Tower;Jakwifi Apbd;1;-6346708;106.869742;10-30- Mbps;online
202303;TAMAN;Jakarta Utara;Koja;Rawa Badak Utara;3;Jl. Inspeksi Kali Sunter, RT.5/RW.3, Rawabadak Utara, Kec. Koja, Kota Jkt Utara;Ringan;Bali Tower;Jakwifi Apbd;1;-6119538;106.896973;10-30- Mbps;online
202303;TAMAN;Jakarta Utara;Koja;Rawa Badak Utara;9;Jalan Sindang, RT.8/RW.9, North Rawabadak, North Jakarta City, Jakarta;Ringan;Bali Tower;Jakwifi Apbd;1;-6117476;106.895832;10-30- Mbps;online
202303;TAMAN;Jakarta Utara;Cilincing;Rorotan;8;Jl. Sungai Kendal No.13, RT.1/RW.8, Rorotan, Kec. Cilincing, Kota Jkt Utara;Non Kumuh;Bali Tower;Jakwifi Apbd;1;-6131118;106.966227;10-30- Mbps;online
202303;TAMAN;Jakarta Utara;Cilincing;Rorotan;7;Jl. Rorotan IX No.10, RT.1/RW.7, Rorotan, Kec. Cilincing, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14140;Non Kumuh;Bali Tower;Jakwifi Apbd;1;-6154549;106.957843;10-30- Mbps;online
202303;MOLECOOL;Jakarta Barat;Grogol Petamburan;Jelambar;;Jl. Prof. Dr. Latumeten;Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.163851;106.789051;10-30- Mbps;online
202303;MOLECOOL;Jakarta Barat;Palmerah;Jatipulo;;Jl. Letjend S. Parman Depan Kantor Pelayanan Pajak Jakarta Palmerah, Jati Pulo;Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.179504;106.796587;10-30- Mbps;online
202303;MOLECOOL;Jakarta Barat;Grogol Petamburan;Wijaya Kusuma;;Jl. Indraloka1 Rt. 08/10 (depan pos Kamtibmas),   Kel. Wijayakusuma,   Kec. Grogol Petamburan,   Jakarta Barat;Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.15699;106.778086;10-30- Mbps;online
202303;MOLECOOL;Jakarta Barat;Grogol Petamburan;Jelambar Baru;;Jl. Jelambar Timur;Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.151919;106.7929778;10-30- Mbps;online
202303;MOLECOOL;Jakarta Barat;Grogol Petamburan;Tanjung Duren Utara;3;Jl. Daan Mogot No. 79 D Tanjung Duren Rt.01/003;Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.167315;106.779885;10-30- Mbps;online
202303;MOLECOOL;Jakarta Barat;Grogol Petamburan;Tanjung Duren Utara;3;Jl. Daan Mogot No. 79 D Tanjung Duren Rt.01/003;Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.167315;106.779885;10-30- Mbps;online
202303;MOLECOOL;Jakarta Barat;Tambora;Kali Anyar;;Jl.Kawi bawah (Taman);Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.156361111;106.801174;10-30- Mbps;online
202303;MOLECOOL;Jakarta Barat;Tambora;Kali Anyar;;Jl.Kawi bawah (Taman);Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.156361111;106.801174;10-30- Mbps;online
202303;MOLECOOL;Jakarta Barat;Cengkareng;Cengkareng Timur;;Jl.Pedongkelan Raya (bantaran kali) - Kel.Kedaung kali angke - Kec.Cengkareng - Jakarta barat;Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.155003;106.747683;10-30- Mbps;online
202303;MOLECOOL;Jakarta Barat;Kebon Jeruk;Duri Kepa;;Jl. Duri Raya (pertigaan antara Jl. Duta Raya dan Jl. Kb. Raya 2);Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.185268;106.77295;10-30- Mbps;online
202303;MOLECOOL;Jakarta Barat;Kebon Jeruk;Kebon Jeruk;;Jl. Panjang Sebrang Alfa Mart, Kebon Jeruk;Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.200189;106.769079;10-30- Mbps;online
202303;MOLECOOL;Jakarta Barat;Kebon Jeruk;Kebon Jeruk;;Jl. Panjang Simpang Jl. Arjuna Selatan, Kebon Jeruk;Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.19156;106.768715;10-30- Mbps;online
202303;MOLECOOL;Jakarta Barat;Kebon Jeruk;Kedoya Selatan;;Jl. Panjang No 34, Kedoya Selatan;Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.176488067;106.766138;10-30- Mbps;online
202303;MOLECOOL;Jakarta Barat;Kebon Jeruk;Kedoya Selatan;;Jl. Panjang No 34, Kedoya Selatan;Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.176488067;106.766138;10-30- Mbps;online
202303;MOLECOOL;Jakarta Barat;Kebon Jeruk;Kedoya Selatan;;Jl. Perjuangan/Panjang No 26, Kedoya Selatan;Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.181995;106.767202;10-30- Mbps;online
202303;MOLECOOL;Jakarta Barat;Kebon Jeruk;Kedoya Selatan;;Jl. Perjuangan/Panjang No 26, Kedoya Selatan;Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.181995;106.767202;10-30- Mbps;online
202303;MOLECOOL;Jakarta Barat;Kebon Jeruk;Kedoya Utara;;Jl. Panjang, Sebrang Rm KeBon Kelapa, Kedoya Utara;Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.173402;106.765732;10-30- Mbps;online
202303;MOLECOOL;Jakarta Barat;Kebon Jeruk;Kedoya Utara;;Jl. Panjang, Pertigaan Jl. Surya Wijaya, Kedoya Utara;Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.170029;106.764995;10-30- Mbps;online
202303;MOLECOOL;Jakarta Barat;Kebon Jeruk;Kelapa Dua;;Jl. Panjang;Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.210476;106.77112;10-30- Mbps;online
202303;MOLECOOL;Jakarta Barat;Kebon Jeruk;Kelapa Dua;;Jl. Panjang, Pertigaan Jl. Anggrek, Kelapa Dua;Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.203102;106.769443;10-30- Mbps;online
202303;MOLECOOL;Jakarta Barat;Kebon Jeruk;Kelapa Dua;;Jl. Panjang, Pertigaan Jl. Anggrek, Kelapa Dua;Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.203102;106.769443;10-30- Mbps;online
202303;MOLECOOL;Jakarta Barat;Kebon Jeruk;Kelapa Dua;;Jl. Panjang 1 (Median Jl.);Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.206612;106.769774;10-30- Mbps;online
202303;MOLECOOL;Jakarta Barat;Palmerah;Kemanggisan;;Jl. Kemanggisan Utama;Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.189525;106.795159;10-30- Mbps;online
202303;MOLECOOL;Jakarta Barat;Kembangan;Kembangan Selatan;;Jl. Puri Indah;Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.186536;106.746704;10-30- Mbps;online
202303;MOLECOOL;Jakarta Barat;Kembangan;Kembangan Selatan;;Jl. Puri Indah;Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.186720278;106.742927;10-30- Mbps;online
202303;MOLECOOL;Jakarta Barat;Kembangan;Kembangan Selatan;;Jl. Pesanggrahan Sebrang Rumah No. 9;Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.187008;106.75526;10-30- Mbps;online
202303;MOLECOOL;Jakarta Barat;Kembangan;Meruya Utara;;Jl. Aries Utama Pertigaan Jl. Aries Utama I;Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.194634;106.751092;10-30- Mbps;online
202303;MOLECOOL;Jakarta Barat;Tambora;Roa Malaka;3;Jl.Roa malaka utara RT.06/03- Kel.Roa malaka - Kec.Tambora - Jakarta Barat;Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.134364;106.809932;10-30- Mbps;online
202303;MOLECOOL;Jakarta Barat;Kembangan;Srengseng;;Jl. Meruya Ilir perempatan Jl. Srengseng Sawah;Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.196878;106.756459;10-30- Mbps;online
202303;MOLECOOL;Jakarta Barat;Kembangan;Meruya Utara;;Jl. Meruya Ilir pertigaan Jl. Aries Utama;Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.197193;106.751596;10-30- Mbps;online
202303;MOLECOOL;Jakarta Barat;Kembangan;Srengseng;;Jl. Meruya Ilir sebrang Atric Air Conditioner;Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.199046;106.761196;10-30- Mbps;online
202303;MOLECOOL;Jakarta Barat;Kebon Jeruk;Sukabumi Selatan;;jl. pos pengumben depan apotek kimia parma-Kel. sukabumi selatan -kec. kebon jeruk-kota jakarta -DKI jakarta;Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.216756;106.769647;10-30- Mbps;online
202303;MOLECOOL;Jakarta Barat;Kebon Jeruk;Sukabumi Utara;;jl. arteri pos pengumben sukabumi utara-kode pos 11540-kel. sukabumi utara-kec. kebon jeruk-kota jakarta-provinsi DKI Jakarta;Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.213762;106.772559;10-30- Mbps;online
202303;MOLECOOL;Jakarta Barat;Tambora;Jembatan Lima;;Jl. KH Moch Mansyur (depan Pasar Jembatan Lima Tambora);Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.144907;106.806875;10-30- Mbps;online
202303;MOLECOOL;Jakarta Barat;Taman Sari;Mangga Besar;;Jl. Buni;Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.145111;106.819869;10-30- Mbps;online
202303;MOLECOOL;Jakarta Barat;Grogol Petamburan;Tanjung Duren Selatan;;Jl. Tanjung Duren Raya;Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.173541;106.789435;10-30- Mbps;online
202303;MOLECOOL;Jakarta Barat;Grogol Petamburan;Tanjung Duren Utara;;Jl. Tanjung Duren Barat 3;Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.177352;106.783542;10-30- Mbps;online
202303;MOLECOOL;Jakarta Barat;Grogol Petamburan;Wijaya Kusuma;;Jl.P.Tubagus angke (fly over daan mogot) - Kel.Wijaya kusuma - Kec.Grogol Petamburan - Jakarta barat;Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.157833;106.768182;10-30- Mbps;online
202303;MOLECOOL;Jakarta Barat;Cengkareng;Cengkareng Barat;;Jl. Cendrawasih Raya No. 40;Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.14657;106.724792;10-30- Mbps;online
202303;MOLECOOL;Jakarta Barat;Cengkareng;Cengkareng Barat;;Jl. Taman Palem Lestari;Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.136654661;106.721748;10-30- Mbps;online
202303;MOLECOOL;Jakarta Barat;Cengkareng;Cengkareng Barat;;Jl. Kamal tegal alur;Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.133932648;106.7298483;10-30- Mbps;online
202303;MOLECOOL;Jakarta Barat;Cengkareng;Cengkareng Barat;;Jl. Kamal Raya;Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.12674;106.724482;10-30- Mbps;online
202303;MOLECOOL;Jakarta Barat;Kebon Jeruk;Duri Kepa;;Jl. Duri Utama Raya Dekan VIla Tomang Mas E, Duri Kepa;Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.18205;106.772969;10-30- Mbps;online
202303;MOLECOOL;Jakarta Barat;Kebon Jeruk;Duri Kepa;;Jl. Duri Permai 1Pertigaan Jl. Duta Buntu, Duri Kepa;Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.18408;106.77042;10-30- Mbps;online
202303;MOLECOOL;Jakarta Barat;Kebon Jeruk;Duri Kepa;;Jl. Green Ville;Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.16956;106.771018;10-30- Mbps;online
202303;MOLECOOL;Jakarta Barat;Kebon Jeruk;Duri Kepa;;Jl. Green Ville;Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.16956;106.771018;10-30- Mbps;online
202303;MOLECOOL;Jakarta Barat;Kebon Jeruk;Duri Kepa;;Jl. Mangga 19, Duri Kepa (depan SD);Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.17403;106.77489;10-30- Mbps;online
202303;MOLECOOL;Jakarta Barat;Kebon Jeruk;Duri Kepa;;Perumahan Green Ville Blok A2 No. 1 (Depan Gereja Kristus Yesus);Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.166426;106.77718;10-30- Mbps;online
202303;MOLECOOL;Jakarta Barat;Kebon Jeruk;Duri Kepa;;Perumahan Green Ville Blok A2 No. 1 (Depan Gereja Kristus Yesus);Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.166426;106.77718;10-30- Mbps;online
202303;MOLECOOL;Jakarta Barat;Grogol Petamburan;Wijaya Kusuma;;Jl. Daan Mogot sebrang Suzuki IndoMobil;Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.164735;106.778648;10-30- Mbps;online
202303;MOLECOOL;Jakarta Barat;Kebon Jeruk;Duri Kepa;;Jl. Daan Mogot (seberang GBI Grogol);Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.163695;106.775891;10-30- Mbps;online
202303;MOLECOOL;Jakarta Barat;Kebon Jeruk;Duri Kepa;;Jl. Ratu Kamboja, Duri Kepa;Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.167004;106.767582;10-30- Mbps;online
202303;MOLECOOL;Jakarta Barat;Cengkareng;Cengkareng Barat;;Jl. Daan Mogot samping Halte Busway Sumur Bor;Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.153025;106.719686;10-30- Mbps;online
202303;MOLECOOL;Jakarta Barat;Cengkareng;Duri Kosambi;;Jl. H. Sanusi;Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.17729;106.716975;10-30- Mbps;online
202303;MOLECOOL;Jakarta Barat;Grogol Petamburan;Grogol;;Jl. Dr. Nurdin 1 pertigaan Jl. Nurdin Raya;Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.160324;106.793719;10-30- Mbps;online
202303;MOLECOOL;Jakarta Barat;Grogol Petamburan;Jelambar;;Jl. Jelambar Timur (dekat Jl. Prof. Dr. Latumeten);Non Kumuh;Bali Tower;Part Of Jakwifi Molecool;2;-6.16174;106.79011;10-30- Mbps;online
